launch_speed,launch_angle,events,bb_type
88.2,-25,field_out,ground_ball
88.9,-31,single,ground_ball
100.6,23,field_out,line_drive
106,41,field_out,fly_ball
104.5,0,field_out,ground_ball
104.2,-11,single,ground_ball
94.3,-14,field_out,ground_ball
87.5,-8,single,ground_ball
60.8,-23,fielders_choice,ground_ball
101.8,36,field_out,fly_ball
97.4,14,single,line_drive
85.3,59,field_out,popup
88.3,9,field_out,ground_ball
97.2,41,field_out,fly_ball
68.9,68,field_out,popup
100.7,-19,field_out,ground_ball
97.9,31,double,fly_ball
107,16,field_out,line_drive
98.2,11,single,line_drive
91.2,-8,field_out,ground_ball
95.6,31,field_out,fly_ball
100.2,17,single,line_drive
92.6,-6,force_out,ground_ball
88.4,25,field_out,line_drive
91.6,18,single,line_drive
105.2,13,single,line_drive
88.6,-19,field_out,ground_ball
89.4,58,field_out,popup
66.9,-45,single,ground_ball
92,-5,grounded_into_double_play,ground_ball
90.8,48,field_out,fly_ball
58.8,-15,field_out,ground_ball
106.8,5,field_out,ground_ball
101.8,19,single,line_drive
61.7,17,field_out,line_drive
99.8,-11,field_out,ground_ball
101.2,17,field_out,line_drive
82.9,69,field_out,popup
67.8,31,single,fly_ball
103.8,12,double,line_drive
97.4,-13,single,ground_ball
71.4,44,single,fly_ball
98.1,2,field_out,ground_ball
47.9,-70,field_out,ground_ball
102.6,-4,double,ground_ball
107.1,23,home_run,line_drive
99.6,11,double,line_drive
105.9,27,home_run,line_drive
79.8,-13,grounded_into_double_play,ground_ball
102.5,15,field_out,line_drive
98.1,2,single,ground_ball
89,8,single,ground_ball
84.4,-37,field_out,ground_ball
84.2,63,field_out,popup
109.9,16,field_out,line_drive
100.7,43,field_out,fly_ball
100.6,9,single,line_drive
98.1,23,field_out,line_drive
76.8,18,single,line_drive
72.2,42,field_out,fly_ball
78.7,18,single,line_drive
83.9,35,field_out,fly_ball
107.6,7,field_out,ground_ball
82.4,34,field_out,fly_ball
107.9,8,field_out,line_drive
96.4,14,single,line_drive
69.3,-1,grounded_into_double_play,ground_ball
55,26,field_out,line_drive
79,27,double,line_drive
100.9,48,field_out,fly_ball
91.3,29,field_out,line_drive
100.7,-13,field_out,ground_ball
96.2,32,field_out,fly_ball
90.2,71,field_out,popup
104,26,home_run,line_drive
99.7,5,field_out,ground_ball
68.1,-19,field_out,ground_ball
79.1,-4,fielders_choice,ground_ball
73.1,33,field_out,fly_ball
67.1,36,single,fly_ball
104.2,54,field_out,fly_ball
41.9,-69,field_out,ground_ball
98.7,37,field_out,fly_ball
82.7,35,sac_fly,fly_ball
87.4,-6,single,ground_ball
73,10,grounded_into_double_play,ground_ball
94.9,10,single,line_drive
96.2,2,field_out,ground_ball
95.6,27,field_out,line_drive
106.2,4,field_out,ground_ball
97.8,6,single,ground_ball
101.7,32,home_run,fly_ball
100.2,13,field_out,line_drive
93.8,-20,field_out,ground_ball
95.8,19,field_out,line_drive
79.1,-53,single,ground_ball
73.5,-12,field_out,ground_ball
79,75,field_out,popup
96.6,36,field_out,fly_ball
96.6,-14,field_out,ground_ball
104.6,23,home_run,line_drive
88.2,-17,field_out,ground_ball
92.3,68,field_out,popup
91.9,14,single,line_drive
99.8,31,field_out,fly_ball
91.6,-37,field_out,ground_ball
106.9,-10,single,ground_ball
82.9,75,field_out,popup
86.6,-23,field_out,ground_ball
69.7,63,field_out,popup
99.3,-14,field_out,ground_ball
61.8,11,field_out,ground_ball
107.3,11,single,line_drive
97.2,18,field_out,line_drive
104.1,20,double,line_drive
99.1,41,field_out,fly_ball
87.8,15,single,line_drive
107,2,field_out,ground_ball
103,9,single,line_drive
95.4,35,field_out,fly_ball
93.6,3,single,ground_ball
98.8,19,field_out,line_drive
97.3,0,single,ground_ball
68.1,13,field_out,line_drive
93.1,-11,field_out,ground_ball
70.1,-44,field_out,ground_ball
81,25,single,line_drive
63.1,-20,field_out,ground_ball
88.7,-12,field_out,ground_ball
101.1,40,sac_fly,fly_ball
91.2,51,field_out,fly_ball
85.9,2,field_out,ground_ball
107,38,home_run,fly_ball
93.6,33,field_out,fly_ball
96.3,1,field_out,ground_ball
89.3,-9,field_out,ground_ball
96.5,51,field_out,fly_ball
106.6,0,field_out,ground_ball
95.1,-14,field_out,ground_ball
96.8,38,home_run,fly_ball
77.3,-17,field_out,ground_ball
92.8,15,single,line_drive
87.2,10,single,line_drive
102.4,3,single,ground_ball
87,0,field_out,ground_ball
101.2,3,field_out,ground_ball
83.3,15,double,line_drive
74.5,2,field_out,ground_ball
90.8,43,field_out,fly_ball
91.5,2,field_out,ground_ball
93.8,21,field_out,line_drive
81.3,-18,field_out,ground_ball
90.3,-32,field_out,ground_ball
87.7,-12,field_out,ground_ball
72.7,-34,field_out,ground_ball
73.5,-59,field_out,ground_ball
99.2,1,force_out,ground_ball
93.7,-7,grounded_into_double_play,ground_ball
104.6,24,double,line_drive
104,-18,field_out,ground_ball
84.8,-23,field_out,ground_ball
86.9,48,field_out,fly_ball
69.1,-47,field_out,ground_ball
99.9,7,double,ground_ball
84.3,39,field_out,fly_ball
66.2,-25,field_out,ground_ball
98.5,7,field_out,line_drive
83.2,-12,field_out,ground_ball
73.4,39,field_out,fly_ball
81.6,58,field_out,popup
97.2,3,field_out,ground_ball
91.3,-24,single,ground_ball
97.9,-14,single,ground_ball
98.8,38,field_out,fly_ball
100.7,3,field_out,ground_ball
86.9,53,field_out,fly_ball
68.9,6,field_out,ground_ball
102.9,14,single,line_drive
88,44,field_out,fly_ball
87.1,-56,field_out,ground_ball
97.3,-7,field_out,ground_ball
75.8,-25,field_out,ground_ball
104.5,11,single,line_drive
90.7,27,field_out,line_drive
93.4,47,field_out,fly_ball
102.7,9,single,line_drive
83.9,-11,force_out,ground_ball
97.1,25,field_out,line_drive
68.3,-4,field_out,ground_ball
102.3,2,single,ground_ball
85,-1,double,ground_ball
100.1,49,field_out,fly_ball
95.3,14,single,line_drive
70.4,64,field_out,popup
91.1,21,field_out,line_drive
92.5,32,field_out,fly_ball
79.6,60,field_out,popup
105.3,10,double,line_drive
97.3,-24,field_out,ground_ball
98.6,35,field_out,fly_ball
86.4,49,field_out,fly_ball
96.7,53,field_out,fly_ball
91.7,40,field_out,fly_ball
74.8,75,field_out,popup
69.9,5,field_out,ground_ball
93.1,-14,grounded_into_double_play,ground_ball
89,80,field_out,popup
102.5,37,double,fly_ball
95.9,56,field_out,fly_ball
96,33,field_out,fly_ball
90.4,65,field_out,popup
98.5,29,home_run,fly_ball
84.5,10,single,ground_ball
88.3,3,double,ground_ball
75.9,6,field_out,ground_ball
102.6,28,home_run,fly_ball
79,-16,field_out,ground_ball
91.1,36,field_out,fly_ball
109.4,32,home_run,fly_ball
86.3,15,double,line_drive
83,22,double,line_drive
78.9,39,field_out,fly_ball
107.3,-3,single,ground_ball
81.7,39,field_out,fly_ball
65.5,-10,field_out,ground_ball
91,-24,field_out,ground_ball
91.2,33,field_out,fly_ball
104,23,home_run,line_drive
64.4,63,field_out,popup
100.1,-2,field_out,ground_ball
56,-26,force_out,ground_ball
98,-5,fielders_choice_out,ground_ball
87,-20,grounded_into_double_play,ground_ball
49.9,16,field_out,ground_ball
83.3,54,field_out,popup
90,3,field_out,ground_ball
86.7,42,field_out,fly_ball
63.6,-16,field_out,ground_ball
88.8,-14,force_out,ground_ball
75,22,single,line_drive
100.7,19,field_out,line_drive
56.9,-30,single,ground_ball
84,49,field_out,popup
89.9,40,field_out,fly_ball
77.6,15,single,line_drive
86.8,41,field_out,fly_ball
103,28,home_run,line_drive
95.2,-10,single,ground_ball
105.2,-2,field_out,ground_ball
86.1,-18,grounded_into_double_play,ground_ball
75.2,-16,field_out,ground_ball
114.2,-1,field_out,ground_ball
90.5,57,field_out,popup
106.3,16,double,line_drive
85.1,32,field_out,fly_ball
83.8,35,field_out,fly_ball
105.1,8,field_out,line_drive
73.9,68,field_out,popup
114,-5,single,ground_ball
100.2,22,home_run,line_drive
98.3,-29,field_out,ground_ball
84.5,28,field_out,line_drive
53.5,-45,field_out,ground_ball
69.6,68,field_out,popup
80.3,-27,field_out,ground_ball
98.9,30,home_run,fly_ball
83.7,15,single,line_drive
95.4,4,force_out,ground_ball
107.1,19,double,line_drive
75.6,-29,field_out,ground_ball
61.8,-27,field_out,ground_ball
64.4,-46,field_out,ground_ball
72.8,-4,grounded_into_double_play,ground_ball
97.8,19,field_out,line_drive
74,-8,field_out,ground_ball
52.4,34,field_out,popup
97.8,33,home_run,fly_ball
78.7,72,field_out,popup
94.4,-13,field_out,ground_ball
68.2,-6,field_out,ground_ball
95.4,-11,single,ground_ball
99.3,10,single,line_drive
90.4,36,field_out,fly_ball
92.5,21,field_out,line_drive
92.3,8,single,line_drive
66.9,20,single,ground_ball
88.1,-1,grounded_into_double_play,ground_ball
98.5,21,field_out,line_drive
99.6,3,single,ground_ball
57.3,58,field_out,popup
62.7,-67,field_out,ground_ball
72.8,3,single,ground_ball
86.5,19,single,line_drive
94.4,-24,field_out,ground_ball
95.3,35,field_out,fly_ball
47.1,48,field_out,popup
88,24,field_out,line_drive
60.6,-44,fielders_choice_out,ground_ball
101.4,-1,field_out,ground_ball
97.9,6,field_out,ground_ball
67.4,-42,field_out,ground_ball
107.7,20,home_run,line_drive
15.4,52,single,ground_ball
95,12,single,line_drive
105.3,26,home_run,line_drive
96.7,-12,field_error,ground_ball
62.1,-14,field_out,ground_ball
91,47,field_out,fly_ball
105.8,27,home_run,line_drive
91.9,22,double,line_drive
89.4,9,field_out,line_drive
67.2,46,field_out,popup
82.7,8,single,ground_ball
90.8,-7,field_out,ground_ball
92.9,73,field_out,popup
70.3,-10,field_out,ground_ball
99.6,-15,field_out,ground_ball
97.2,10,single,line_drive
95.9,-7,field_out,ground_ball
71.6,27,single,line_drive
74.6,17,single,line_drive
102.8,-7,grounded_into_double_play,ground_ball
91.4,48,field_out,fly_ball
101.9,25,double,line_drive
88.3,69,field_out,popup
89.3,-3,field_out,ground_ball
53.9,-22,field_out,ground_ball
96.2,-4,field_out,ground_ball
70.6,1,field_out,ground_ball
69.7,9,single,ground_ball
94.1,27,double,line_drive
102.7,26,field_out,line_drive
107.5,17,field_out,line_drive
90.1,22,field_out,line_drive
73.4,29,field_out,fly_ball
84.1,-7,grounded_into_double_play,ground_ball
84.2,23,field_out,line_drive
93.3,45,field_out,fly_ball
98.9,22,field_out,line_drive
87.2,-27,field_out,ground_ball
94.9,39,field_out,fly_ball
75.6,22,single,line_drive
90.1,-32,single,ground_ball
77,45,field_out,fly_ball
102.1,4,single,ground_ball
103.7,13,single,line_drive
100.1,38,field_out,fly_ball
95.6,3,single,ground_ball
107.7,-1,single,ground_ball
99.7,-7,force_out,ground_ball
93,52,field_out,fly_ball
51.3,-63,field_out,ground_ball
91.4,58,field_out,fly_ball
99.1,46,field_out,fly_ball
95.8,39,field_out,fly_ball
108.3,12,single,line_drive
99.4,37,field_out,fly_ball
100.2,-13,single,ground_ball
28.6,-7,sac_bunt,ground_ball
80.6,-18,grounded_into_double_play,ground_ball
91.9,14,single,line_drive
86.4,19,field_out,line_drive
91.8,32,field_out,fly_ball
90.1,-21,single,ground_ball
92.4,4,double,ground_ball
105.3,-3,field_out,ground_ball
81.5,-26,field_out,ground_ball
37.2,-41,single,ground_ball
93,61,field_out,popup
77,-43,force_out,ground_ball
104.3,11,single,line_drive
103.9,14,single,line_drive
78,49,field_out,fly_ball
101.7,12,double,line_drive
95,45,field_out,fly_ball
96.1,20,field_out,line_drive
93.4,50,field_out,fly_ball
101.2,47,field_out,fly_ball
72.6,-19,single,ground_ball
95.4,29,field_out,line_drive
83.5,15,single,line_drive
107.2,10,single,line_drive
92.4,18,single,line_drive
95.6,18,field_out,line_drive
100.4,-18,field_error,ground_ball
102.1,-3,field_out,ground_ball
96.4,-12,field_out,ground_ball
81,-19,field_out,ground_ball
75.2,-34,field_out,ground_ball
76.3,53,field_out,fly_ball
85.7,32,field_out,fly_ball
73.7,57,field_out,popup
86.2,-13,field_out,ground_ball
98.2,43,field_out,fly_ball
93.9,42,field_out,fly_ball
109.6,31,home_run,fly_ball
99.9,28,home_run,line_drive
90.1,45,field_out,fly_ball
104.4,11,single,line_drive
40.8,-42,force_out,ground_ball
85.8,80,field_out,popup
70.6,57,field_out,popup
99,-14,grounded_into_double_play,ground_ball
97.3,-1,grounded_into_double_play,ground_ball
101.6,-32,field_out,ground_ball
60.5,20,single,ground_ball
84.7,41,field_out,fly_ball
85,19,single,line_drive
101.3,2,single,ground_ball
89.4,6,field_out,ground_ball
70.7,7,field_out,ground_ball
84.8,41,field_out,fly_ball
76.6,-18,field_out,ground_ball
81.9,-17,field_out,ground_ball
85.6,45,field_out,fly_ball
98.1,23,double,line_drive
93,-83,field_out,ground_ball
84.8,-8,single,ground_ball
96.5,5,field_out,ground_ball
109.3,-3,field_out,ground_ball
73.8,39,field_out,fly_ball
76.1,-22,field_out,ground_ball
85.3,-8,field_out,ground_ball
105.5,11,single,line_drive
60.5,-26,single,ground_ball
75.3,15,single,line_drive
89.8,78,field_out,popup
88.6,30,field_out,fly_ball
47.6,-71,field_out,ground_ball
79.2,0,single,ground_ball
90.2,5,single,ground_ball
93.1,17,field_out,line_drive
98.8,37,field_out,fly_ball
94.9,5,field_error,ground_ball
86,-5,single,ground_ball
100.1,-7,field_out,ground_ball
85.6,78,field_out,popup
64.7,-54,single,ground_ball
85.6,0,field_out,ground_ball
82.5,33,field_out,fly_ball
95.9,6,single,line_drive
70.4,1,field_out,ground_ball
79.6,2,field_out,ground_ball
99,1,single,ground_ball
100.4,-6,field_out,ground_ball
71,12,field_out,ground_ball
39.5,-43,field_out,ground_ball
97.1,-21,field_out,ground_ball
82.5,30,field_out,line_drive
83.9,-9,force_out,ground_ball
71.1,11,field_out,line_drive
87,34,field_out,fly_ball
98.7,-6,field_out,ground_ball
75.6,47,field_out,fly_ball
97.4,30,home_run,line_drive
91.5,-5,field_out,ground_ball
76.8,-27,field_out,ground_ball
99,13,field_out,line_drive
105.3,-6,field_out,ground_ball
100.9,42,field_out,fly_ball
83.5,59,field_out,popup
92.1,16,single,line_drive
81.6,-5,field_out,ground_ball
104.3,2,field_out,ground_ball
102.3,1,force_out,ground_ball
99.4,0,single,ground_ball
36.7,-2,field_out,ground_ball
93.5,27,field_out,line_drive
106.6,-3,single,ground_ball
79.5,-3,field_out,ground_ball
83.4,62,field_out,popup
89.2,-11,field_out,ground_ball
80.6,-38,field_out,ground_ball
61.9,-42,field_out,ground_ball
109.4,11,single,line_drive
42.3,-11,field_error,ground_ball
89.3,18,single,line_drive
105.4,29,home_run,line_drive
87.9,-14,field_out,ground_ball
71.7,-3,field_out,ground_ball
84.2,30,field_out,line_drive
62.1,19,single,ground_ball
100.2,36,field_out,fly_ball
76.1,26,field_out,line_drive
85.5,-20,force_out,ground_ball
108.1,18,field_out,line_drive
62.8,5,field_out,ground_ball
96.4,-30,field_out,ground_ball
84.5,12,single,line_drive
87.5,49,field_out,fly_ball
102.6,15,single,line_drive
102.3,-5,field_out,ground_ball
83.2,24,double,line_drive
94.7,5,field_out,line_drive
87.8,40,field_out,fly_ball
86.7,9,field_out,ground_ball
91.1,2,single,ground_ball
98.9,7,field_out,line_drive
92.8,-7,field_out,ground_ball
96.8,49,field_out,fly_ball
99.3,-35,field_out,ground_ball
107.9,18,field_out,line_drive
99.9,13,double,line_drive
91.6,13,field_out,line_drive
97.8,27,field_out,line_drive
88.8,37,sac_fly,fly_ball
77.7,14,field_out,line_drive
98.4,-33,field_out,ground_ball
103.5,6,field_out,ground_ball
89,-19,field_out,ground_ball
99.1,-1,force_out,ground_ball
101.8,-2,field_out,ground_ball
48,27,field_out,line_drive
51.1,-48,field_out,ground_ball
103.3,27,home_run,line_drive
73.3,-19,field_out,ground_ball
60.3,26,double_play,line_drive
56.4,-3,field_out,ground_ball
92,-2,field_out,ground_ball
100.7,2,single,ground_ball
92,44,field_out,fly_ball
90.3,-36,field_out,ground_ball
96.2,-1,force_out,ground_ball
96.8,-9,single,ground_ball
92.5,25,field_out,line_drive
75.4,-41,field_out,ground_ball
69.9,63,field_out,popup
97,-26,field_out,ground_ball
82.1,15,single,line_drive
94.3,34,field_out,fly_ball
98,30,field_out,fly_ball
80.7,23,field_out,line_drive
82.6,-6,grounded_into_double_play,ground_ball
102.6,8,field_out,line_drive
106.9,51,field_out,fly_ball
95.5,-5,single,ground_ball
65.8,-76,field_out,ground_ball
67.9,-46,field_out,ground_ball
92.1,13,single,line_drive
71.1,7,field_out,ground_ball
95.4,16,single,line_drive
84.3,-22,single,ground_ball
77.9,-28,field_out,ground_ball
93.6,-15,field_out,ground_ball
99,30,double,line_drive
82.4,55,field_out,popup
82.6,71,field_out,popup
88.3,3,single,ground_ball
88.1,16,double,line_drive
89,-25,field_out,ground_ball
91.1,24,field_out,line_drive
106.4,17,single,line_drive
97.8,11,single,line_drive
81,26,field_out,fly_ball
105.7,26,home_run,line_drive
108.8,-2,field_out,ground_ball
92.1,43,field_out,fly_ball
77.7,-48,field_out,ground_ball
77,-26,field_out,ground_ball
95,9,single,ground_ball
96,-6,single,ground_ball
81.8,7,field_out,ground_ball
96,-22,force_out,ground_ball
95.4,-24,field_out,ground_ball
85,15,single,line_drive
92.3,26,field_out,line_drive
87.9,23,field_out,line_drive
71.4,-2,field_out,ground_ball
86.6,8,double,ground_ball
76.5,41,field_out,fly_ball
93.9,38,field_out,fly_ball
78.2,8,single,ground_ball
40.7,-64,single,ground_ball
78.7,8,field_out,ground_ball
62.9,85,field_out,popup
65.5,-42,field_error,ground_ball
89.4,8,single,line_drive
104.7,7,field_out,line_drive
108.6,18,double,line_drive
99.8,-1,field_out,ground_ball
102.7,9,field_out,line_drive
96.9,21,field_out,line_drive
99.1,41,field_out,fly_ball
41.6,67,field_out,popup
88.6,80,field_out,popup
92.3,-27,field_out,ground_ball
72.6,-22,field_out,ground_ball
85.8,35,field_out,fly_ball
79.5,1,field_out,ground_ball
97.2,48,field_out,fly_ball
93.6,-1,field_out,ground_ball
102.1,23,double,line_drive
96.9,47,field_out,fly_ball
97,13,single,line_drive
58,70,field_out,popup
97.1,20,double,line_drive
86.5,0,single,ground_ball
75.6,-38,field_out,ground_ball
76.3,11,single,ground_ball
108.5,24,home_run,line_drive
99.1,11,single,line_drive
109.6,19,home_run,line_drive
44.9,-56,field_out,ground_ball
81.7,52,field_out,fly_ball
106.8,-11,single,ground_ball
109,27,home_run,line_drive
89.6,25,field_out,line_drive
103.4,23,double,line_drive
98.2,23,double,line_drive
95.8,10,field_out,ground_ball
67.2,19,single,line_drive
93.2,-26,single,ground_ball
66.6,57,field_out,popup
77.4,18,single,line_drive
88.4,17,single,line_drive
79.3,5,grounded_into_double_play,ground_ball
105,-8,field_out,ground_ball
84.4,28,field_out,line_drive
91.8,-13,single,ground_ball
92.5,15,double,line_drive
80.2,6,single,ground_ball
97.8,21,double,line_drive
73.2,68,field_out,popup
77.9,35,field_out,fly_ball
108.1,18,double,line_drive
86.4,-17,field_out,ground_ball
99.3,-11,single,ground_ball
98.3,60,field_out,fly_ball
99.2,11,single,line_drive
79.5,54,field_out,fly_ball
87.6,61,field_out,popup
72.9,32,single,fly_ball
107.4,34,home_run,fly_ball
88.2,26,field_out,line_drive
99.3,20,field_out,line_drive
88.5,31,field_out,fly_ball
106.1,6,single,line_drive
82.1,6,double,ground_ball
82.8,21,single,line_drive
53.6,6,field_out,ground_ball
98.8,22,field_out,line_drive
103.3,4,single,ground_ball
73.2,71,field_out,popup
106.7,21,double,line_drive
94.4,13,single,line_drive
101.5,16,double,line_drive
95.3,14,double,line_drive
99,3,field_out,ground_ball
67.3,-13,field_out,ground_ball
29.1,-12,sac_bunt,ground_ball
56,-43,single,ground_ball
78.8,34,field_out,fly_ball
93.7,-44,single,ground_ball
87.8,-29,field_out,ground_ball
72.2,-12,single,ground_ball
93.4,59,field_out,fly_ball
81.9,50,field_out,fly_ball
86.2,26,field_out,line_drive
25,26,single,ground_ball
95.8,24,field_out,line_drive
91,47,field_out,fly_ball
80.4,33,field_out,fly_ball
74.4,68,field_out,popup
93.3,1,field_out,ground_ball
92,10,single,line_drive
98.3,36,field_out,fly_ball
107,14,double,line_drive
81.9,-22,field_out,ground_ball
98.5,19,double,line_drive
92.6,-23,field_out,ground_ball
93.2,-8,single,ground_ball
